time_s,air_T_C,surface_C_drybasis,air_dewpoint_C,baseline_center_T_C,baseline_surface_T_C,latent_center_T_C,latent_surface_T_C
5.000000000000000000e+02,3.232399999999999807e+01,1.926898570158798840e+00,2.751634108241883325e+01,2.825987493009253626e+01,2.968883366756550402e+01,2.121485469640654742e+01,1.060914098040735354e+01
5.010000000000000000e+02,3.233415000000000106e+01,1.926368018584911690e+00,2.752243407126043095e+01,2.826154156877085555e+01,2.969335780877429443e+01,2.119359688956928522e+01,1.060317584220542386e+01
5.020000000000000000e+02,3.234429999999999694e+01,1.925838160893186490e+00,2.752852472514697979e+01,2.826321392039293556e+01,2.969789596570078416e+01,2.117235735429404286e+01,1.059724492827500342e+01
5.030000000000000000e+02,3.235444999999999993e+01,1.925308994930770234e+00,2.753461304580693536e+01,2.826489197892961158e+01,2.970244776407006526e+01,2.115113619609037698e+01,1.059134779335568588e+01
5.040000000000000000e+02,3.236460000000000292e+01,1.924780518557194675e+00,2.754069903496685257e+01,2.826657573817381319e+01,2.970701285627317034e+01,2.112993351919378071e+01,1.058548401923725812e+01
5.050000000000000000e+02,3.237474999999999881e+01,1.924252729643926907e+00,2.754678269435137139e+01,2.826826519173888386e+01,2.971159091846515921e+01,2.110874942657255460e+01,1.057965321187349517e+01
5.060000000000000000e+02,3.238490000000000180e+01,1.923725626074313189e+00,2.755286402568321336e+01,2.826996033305736944e+01,2.971618164804337781e+01,2.108758401993456033e+01,1.057385499895710268e+01
5.070000000000000000e+02,3.239504999999999768e+01,1.923199205743539197e+00,2.755894303068322770e+01,2.827166115537973567e+01,2.972078476151374460e+01,2.106643739973438656e+01,1.056808902781364345e+01
5.080000000000000000e+02,3.240520000000000067e+01,1.922673466558449951e+00,2.756501971107027416e+01,2.827336765177336275e+01,2.972539999267053901e+01,2.104530966518056800e+01,1.056235496354689118e+01
5.090000000000000000e+02,3.241534999999999656e+01,1.922148406437312662e+00,2.757109406856147160e+01,2.827507981512187385e+01,2.973002709100578045e+01,2.102420091424279747e+01,1.055665248745597395e+01
5.100000000000000000e+02,3.242549999999999955e+01,1.921624023309615348e+00,2.757716610487185704e+01,2.827679763812445302e+01,2.973466582030096461e+01,2.100311124366003668e+01,1.055098129550572494e+01
5.110000000000000000e+02,3.243565000000000254e+01,1.921100315115921608e+00,2.758323582171468757e+01,2.827852111329556450e+01,2.973931595738153177e+01,2.098204074894722737e+01,1.054534109729645230e+01
5.120000000000000000e+02,3.244579999999999842e+01,1.920577279807738513e+00,2.758930322080127340e+01,2.828025023296477158e+01,2.974397729101855603e+01,2.096098952440476637e+01,1.053973161465810726e+01
5.130000000000000000e+02,3.245595000000000141e+01,1.920054915347380486e+00,2.759536830384107375e+01,2.828198498927684668e+01,2.974864962095641374e+01,2.093995766312552576e+01,1.053415258088595685e+01
5.140000000000000000e+02,3.246609999999999729e+01,1.919533219707837191e+00,2.760143107254160100e+01,2.828372537419223676e+01,2.975333275704567981e+01,2.091894525700297791e+01,1.052860373988027654e+01
5.150000000000000000e+02,3.247625000000000028e+01,1.919012190872645629e+00,2.760749152860857691e+01,2.828547137948756074e+01,2.975802651846609592e+01,2.089795239673971139e+01,1.052308484532934152e+01
5.160000000000000000e+02,3.248639999999999617e+01,1.918491826835777347e+00,2.761354967374573022e+01,2.828722299675646923e+01,2.976273073302824557e+01,2.087697917185633756e+01,1.051759565997078205e+01
5.170000000000000000e+02,3.249654999999999916e+01,1.917972125601525413e+00,2.761960550965495287e+01,2.828898021741080271e+01,2.976744523654495111e+01,2.085602567070040791e+01,1.051213595496041719e+01
5.180000000000000000e+02,3.250670000000000215e+01,1.917453085184400052e+00,2.762565903803632494e+01,2.829074303268209789e+01,2.977216987226398714e+01,2.083509198045546995e+01,1.050670550931931047e+01
5.190000000000000000e+02,3.251684999999999803e+01,1.916934703609026736e+00,2.763171026058797963e+01,2.829251143362337828e+01,2.977690449035419817e+01,2.081417818715035750e+01,1.050130410942236558e+01
5.200000000000000000e+02,3.252700000000000102e+01,1.916416978910045588e+00,2.763775917900613877e+01,2.829428541111120410e+01,2.978164894743887814e+01,2.079328437566902821e+01,1.049593154852053090e+01
5.210000000000000000e+02,3.253714999999999691e+01,1.915899909132017687e+00,2.764380579498529045e+01,2.829606495584818759e+01,2.978640310617062070e+01,2.077241062976050401e+01,1.049058762630557062e+01
5.220000000000000000e+02,3.254729999999999990e+01,1.915383492329335136e+00,2.764985011021792616e+01,2.829785005836582812e+01,2.979116683485446160e+01,2.075155703204921309e+01,1.048527214851969447e+01
5.230000000000000000e+02,3.255744999999999578e+01,1.914867726566130246e+00,2.765589212639473971e+01,2.829964070902794049e+01,2.979594000705793988e+01,2.073072366404563383e+01,1.047998492660104120e+01
5.240000000000000000e+02,3.256759999999999877e+01,1.914352609916189385e+00,2.766193184520457748e+01,2.830143689803378493e+01,2.980072250135181733e+01,2.070991060615744317e+01,1.047472577735600652e+01
5.250000000000000000e+02,3.257774999999999466e+01,1.913838140462870818e+00,2.766796926833437098e+01,2.830323861542294495e+01,2.980551420092268344e+01,2.068911793770076457e+01,1.046949452265571345e+01
5.260000000000000000e+02,3.258789999999999765e+01,1.913324316299022554e+00,2.767400439746919361e+01,2.830504585107944493e+01,2.981031499335460566e+01,2.066834573691199139e+01,1.046429098915676192e+01
5.270000000000000000e+02,3.259805000000000064e+01,1.912811135526900852e+00,2.768003723429237084e+01,2.830685859473661026e+01,2.981512477038068099e+01,2.064759408095999049e+01,1.045911500804508520e+01
5.280000000000000000e+02,3.260819999999999652e+01,1.912298596258097394e+00,2.768606778048527772e+01,2.830867683598246387e+01,2.981994342764238581e+01,2.062686304595855802e+01,1.045396641479956301e+01
5.290000000000000000e+02,3.261834999999999951e+01,1.911786696613457792e+00,2.769209603772749517e+01,2.831050056426559891e+01,2.982477086446413495e+01,2.060615270697954315e+01,1.044884504897271427e+01
5.300000000000000000e+02,3.262849999999999540e+01,1.911275434723011424e+00,2.769812200769666788e+01,2.831232976890147768e+01,2.982960698365245733e+01,2.058546313806587236e+01,1.044375075398684238e+01
5.310000000000000000e+02,3.263864999999999839e+01,1.910764808725896380e+00,2.770414569206873168e+01,2.831416443907903968e+01,2.983445169131437424e+01,2.056479441224546889e+01,1.043868337694481596e+01
5.320000000000000000e+02,3.264879999999999427e+01,1.910254816770289077e+00,2.771016709251769328e+01,2.831600456386776088e+01,2.983930489668700758e+01,2.054414660154514038e+01,1.043364276845434091e+01
5.330000000000000000e+02,3.265894999999999726e+01,1.909745457013336534e+00,2.771618621071575461e+01,2.831785013222517833e+01,2.984416651197560810e+01,2.052351977700504193e+01,1.042862878246436864e+01
5.340000000000000000e+02,3.266910000000000025e+01,1.909236727621083984e+00,2.772220304833327020e+01,2.831970113300465641e+01,2.984903645220230572e+01,2.050291400869347314e+01,1.042364127611228497e+01
5.350000000000000000e+02,3.267924999999999613e+01,1.908728626768409153e+00,2.772821760703880400e+01,2.832155755496348348e+01,2.985391463506643817e+01,2.048232936572169649e+01,1.041868010958121360e+01
5.360000000000000000e+02,3.268939999999999912e+01,1.908221152638955864e+00,2.773422988849901216e+01,2.832341938677148008e+01,2.985880098081510781e+01,2.046176591625914654e+01,1.041374514596655132e+01
5.370000000000000000e+02,3.269954999999999501e+01,1.907714303425069424e+00,2.774023989437880644e+01,2.832528661701973860e+01,2.986369541212149770e+01,2.044122372754916483e+01,1.040883625115098354e+01
5.380000000000000000e+02,3.270969999999999800e+01,1.907208077327732454e+00,2.774624762634126540e+01,2.832715923422964011e+01,2.986859785397034983e+01,2.042070286592468875e+01,1.040395329368732646e+01
5.390000000000000000e+02,3.271984999999999388e+01,1.906702472556500050e+00,2.775225308604757046e+01,2.832903722686214110e+01,2.987350823355068385e+01,2.040020339682403616e+01,1.039909614468849774e+01
5.400000000000000000e+02,3.272999999999999687e+01,1.906197487329444940e+00,2.775825627515714800e+01,2.833092058332752572e+01,2.987842055195172009e+01,2.037972538480698503e+01,1.039426460634288141e+01
5.410000000000000000e+02,3.273786666666666179e+01,1.905693130405282210e+00,2.776414181440352280e+01,2.833280929199387188e+01,2.988330774137818224e+01,2.035926889357099867e+01,1.038941058522531513e+01
5.420000000000000000e+02,3.274573333333333380e+01,1.905189377521284033e+00,2.777002517270068083e+01,2.833470334119822098e+01,2.988815106880988282e+01,2.033883398596751491e+01,1.038454214883167914e+01
5.430000000000000000e+02,3.275359999999999872e+01,1.904686236356045503e+00,2.777590635160904853e+01,2.833660271925649710e+01,2.989297948683410411e+01,2.031842072400678134e+01,1.037967371838772657e+01
5.440000000000000000e+02,3.276146666666666363e+01,1.904183706991102287e+00,2.778178535268740390e+01,2.833850741447193755e+01,2.989779530141337105e+01,2.029802916890840336e+01,1.037481024159239595e+01
5.450000000000000000e+02,3.276933333333332854e+01,1.903681787931435831e+00,2.778766217749280898e+01,2.834041741514676005e+01,2.990260127115860911e+01,2.027765938101922316e+01,1.036995446382877795e+01
5.460000000000000000e+02,3.277719999999999345e+01,1.903180477464402331e+00,2.779353682758072708e+01,2.834233270959196815e+01,2.990739938753797134e+01,2.025731142001217933e+01,1.036510830483580570e+01
5.470000000000000000e+02,3.278506666666666547e+01,1.902679773873831692e+00,2.779940930450491265e+01,2.834425328613572148e+01,2.991219103915311450e+01,2.023698534478848998e+01,1.036027311026724362e+01
5.480000000000000000e+02,3.279293333333333038e+01,1.902179675571760376e+00,2.780527960981742908e+01,2.834617913313303816e+01,2.991697726332308349e+01,2.021668121346781533e+01,1.035544986223983166e+01
5.490000000000000000e+02,3.280079999999999529e+01,1.901680180718072100e+00,2.781114774506872322e+01,2.834811023897643878e+01,2.992175889737144701e+01,2.019639908342570322e+01,1.035063933273788095e+01
5.500000000000000000e+02,3.280866666666666731e+01,1.901181287848005885e+00,2.781701371180757931e+01,2.835004659210572342e+01,2.992653662675107284e+01,2.017613901132398269e+01,1.034584215835317167e+01
5.510000000000000000e+02,3.281653333333333222e+01,1.900682995190629221e+00,2.782287751158112954e+01,2.835198818101740059e+01,2.993131102327790316e+01,2.015590105312771740e+01,1.034105886817428477e+01
5.520000000000000000e+02,3.282439999999999714e+01,1.900185301014029271e+00,2.782873914593482567e+01,2.835393499427394559e+01,2.993608257565647435e+01,2.013568526412094783e+01,1.033628990200752007e+01
5.530000000000000000e+02,3.283226666666666205e+01,1.899688203641469730e+00,2.783459861641248523e+01,2.835588702050954879e+01,2.994085170794476625e+01,2.011549169893474343e+01,1.033153562933046388e+01
5.540000000000000000e+02,3.284013333333332696e+01,1.899191701422881184e+00,2.784045592455628793e+01,2.835784424845004992e+01,2.994561878067595018e+01,2.009532041152782966e+01,1.032679636350487939e+01
5.550000000000000000e+02,3.284799999999999898e+01,1.898695792714282016e+00,2.784631107190676857e+01,2.835980666690131358e+01,2.995038411879925278e+01,2.007517145518832180e+01,1.032207237210516837e+01
5.560000000000000000e+02,3.285586666666666389e+01,1.898200475873579540e+00,2.785216406000282419e+01,2.836177426478037944e+01,2.995514800399839217e+01,2.005504488258503315e+01,1.031736388808060845e+01
5.570000000000000000e+02,3.286373333333332880e+01,1.897705749263189245e+00,2.785801489038162515e+01,2.836374703111361839e+01,2.995991068826706893e+01,2.003494074578847872e+01,1.031267111528062763e+01
5.580000000000000000e+02,3.287160000000000082e+01,1.897211611252309638e+00,2.786386356457884972e+01,2.836572495504239200e+01,2.996467239894674250e+01,2.001485909627443505e+01,1.030799423181218621e+01
5.590000000000000000e+02,3.287946666666666573e+01,1.896718060217449819e+00,2.786971008412841755e+01,2.836770802583135875e+01,2.996943334152516414e+01,1.999479998492938648e+01,1.030333339335035348e+01
5.600000000000000000e+02,3.288733333333333064e+01,1.896225094541887035e+00,2.787555445056266734e+01,2.836969623287698283e+01,2.997419370203065725e+01,1.997476346206359565e+01,1.029868873650128869e+01
5.610000000000000000e+02,3.289519999999999555e+01,1.895732712616484239e+00,2.788139666541227157e+01,2.837168956571470702e+01,2.997895364959019204e+01,1.995474957742639077e+01,1.029406038161483750e+01
5.620000000000000000e+02,3.290306666666666047e+01,1.895240912837807379e+00,2.788723673020637861e+01,2.837368801402543284e+01,2.998371333878264267e+01,1.993475838021953450e+01,1.028944843488871541e+01
5.630000000000000000e+02,3.291093333333333248e+01,1.894749693610091601e+00,2.789307464647235690e+01,2.837569156764145362e+01,2.998847291148492644e+01,1.991478991910857843e+01,1.028485299001782138e+01
5.640000000000000000e+02,3.291879999999999740e+01,1.894259053344394594e+00,2.789891041573601527e+01,2.837770021655259711e+01,2.999323249829150839e+01,1.989484424223370240e+01,1.028027412962665288e+01
5.650000000000000000e+02,3.292666666666666231e+01,1.893768990458463586e+00,2.790474403952162064e+01,2.837971395091188853e+01,2.999799221971239049e+01,1.987492139722071727e+01,1.027571192654597887e+01
5.660000000000000000e+02,3.293453333333333433e+01,1.893279503376795514e+00,2.791057551935167425e+01,2.838173276104078369e+01,3.000275218724786797e+01,1.985502143119206409e+01,1.027116644491360020e+01
5.670000000000000000e+02,3.294239999999999924e+01,1.892790590530713413e+00,2.791640485674716388e+01,2.838375663743417121e+01,3.000751250433829753e+01,1.983514439077731595e+01,1.026663774110240901e+01
5.680000000000000000e+02,3.295026666666666415e+01,1.892302250358367521e+00,2.792223205322740398e+01,2.838578557076521847e+01,3.001227326717780386e+01,1.981529032212318597e+01,1.026212586451229036e+01
5.690000000000000000e+02,3.295813333333332906e+01,1.891814481304688211e+00,2.792805711031016358e+01,2.838781955188944295e+01,3.001703456540962023e+01,1.979545927090305568e+01,1.025763085826253018e+01
5.700000000000000000e+02,3.296599999999999397e+01,1.891327281821344242e+00,2.793388002951150639e+01,2.838985857184876593e+01,3.002179648273189727e+01,1.977565128232621205e+01,1.025315275980339713e+01
5.710000000000000000e+02,3.297386666666666599e+01,1.890840650366718112e+00,2.793970081234598979e+01,2.839190262187513625e+01,3.002655909743510421e+01,1.975586640114683945e+01,1.024869160145474289e+01
5.720000000000000000e+02,3.298173333333333090e+01,1.890354585405884524e+00,2.794551946032645873e+01,2.839395169339388758e+01,3.003132248287935013e+01,1.973610467167241822e+01,1.024424741087963575e+01
5.730000000000000000e+02,3.298959999999999582e+01,1.889869085410581517e+00,2.795133597496427313e+01,2.839600577802676895e+01,3.003608670791692248e+01,1.971636613777205582e+01,1.023982021150272992e+01
5.740000000000000000e+02,3.299746666666666783e+01,1.889384148859180490e+00,2.795715035776903790e+01,2.839806486759450621e+01,3.004085183726657249e+01,1.969665084288416423e+01,1.023541002288257395e+01
5.750000000000000000e+02,3.300533333333333275e+01,1.888899774236651119e+00,2.796296261024892260e+01,2.840012895411921434e+01,3.004561793184750229e+01,1.967695883002372881e+01,1.023101686104436325e+01
5.760000000000000000e+02,3.301319999999999766e+01,1.888415960034529606e+00,2.796877273391037733e+01,2.840219802982633368e+01,3.005038504907900432e+01,1.965729014178948120e+01,1.022664073877794699e+01
5.770000000000000000e+02,3.302106666666666257e+01,1.887932704750885593e+00,2.797458073025828895e+01,2.840427208714622509e+01,3.005515324314999503e+01,1.963764482037064951e+01,1.022228166590523557e+01
5.780000000000000000e+02,3.302893333333332748e+01,1.887450006890289744e+00,2.798038660079601314e+01,2.840635111871558038e+01,3.005992256526165818e+01,1.961802290755315781e+01,1.021793964952080103e+01
5.790000000000000000e+02,3.303679999999999950e+01,1.886967864963777997e+00,2.798619034702525354e+01,2.840843511737837801e+01,3.006469306384666140e+01,1.959842444472544543e+01,1.021361469420913082e+01
